NoClstr,FinalLevelTax,NoSeqinTax,TaxonomyPath
751,F,2,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Peptococcaceae;
751,S,6,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Peptococcaceae; [G] Desulfitobacterium; [S] Desulfitobacterium hafniense;
751,S,3,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Peptococcaceae; [G] Desulfofarcimen; [S] Desulfofarcimen acetoxidans;
751,S,7,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Peptococcaceae; [G] Desulfofundulus; [S] Desulfofundulus kuznetsovii;
751,S,2,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Peptococcaceae; [G] Desulfotomaculum; [S] Desulfotomaculum ferrireducens;
751,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Peptococcaceae; [G] Desulfotomaculum; [S] Desulfotomaculum reducens;
751,S,9,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Peptococcaceae; [G] Desulfotomaculum; [S] Desulfotomaculum ruminis;
751,S,5,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Thermoanaerobacterales; [F] Thermoanaerobacteraceae; [G] Ammonifex; [S] Ammonifex degensii;
751,S,6,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Thermoanaerobacterales; [F] Thermoanaerobacteraceae; [G] Moorella; [S] Moorella thermoacetica;
751,G,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Thermoanaerobacterales; [F] Thermoanaerobacterales Family III. Incertae Sedis; [G] Caldicellulosiruptor;
751,S,6,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Thermoanaerobacterales; [F] Thermoanaerobacterales Family III. Incertae Sedis; [G] Thermoanaerobacterium; [S] Thermoanaerobacterium sp. RBIITD;
751,S,5,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Thermosediminibacterales; [F] Tepidanaerobacteraceae; [G] Biomaibacter; [S] Biomaibacter acetigenes;
751,S,5,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Thermosediminibacterales; [F] Thermosediminibacteraceae; [G] Thermosediminibacter; [S] Thermosediminibacter oceani;
751,S,8,[D] Bacteria; [P] Firmicutes; [C] Negativicutes; [O] Selenomonadales; [F] Sporomusaceae; [G] Sporomusa; [S] Sporomusa termitida;
751,S,1,[D] Bacteria; [P] Firmicutes; [C] Tissierellia; [O] Tissierellales; [F] Tissierellaceae; [G] Schnuerera; [S] Schnuerera ultunensis;
751,S,1,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] unknown; [F] Candidatus Desulfofervidaceae; [G] Candidatus Desulfofervidus; [S] Candidatus Desulfofervidus auxilii;
751,S,3,[D] Bacteria; [P] Synergistetes; [C] Synergistia; [O] Synergistales; [F] Synergistaceae; [G] Acetomicrobium; [S] Acetomicrobium mobile;
751,S,5,[D] Bacteria; [P] Synergistetes; [C] Synergistia; [O] Synergistales; [F] Synergistaceae; [G] Thermovirga; [S] Thermovirga lienii;
751,S,1,[D] Bacteria; [P] Thermodesulfobacteria <phylum>; [C] Thermodesulfobacteria; [O] Thermodesulfobacteriales; [F] Thermodesulfobacteriaceae; [G] Caldimicrobium; [S] Caldimicrobium thiodismutans;
751,S,1,[D] Bacteria; [P] Thermodesulfobacteria <phylum>; [C] Thermodesulfobacteria; [O] Thermodesulfobacteriales; [F] Thermodesulfobacteriaceae; [G] Thermodesulfatator; [S] Thermodesulfatator indicus;
751,S,1,[D] Bacteria; [P] Thermodesulfobacteria <phylum>; [C] Thermodesulfobacteria; [O] Thermodesulfobacteriales; [F] Thermodesulfobacteriaceae; [G] Thermodesulfobacterium; [S] Thermodesulfobacterium sp. TA1;
751,S,1,[D] Bacteria; [P] Thermotogae <phylum>; [C] Thermotogae; [O] Kosmotogales; [F] Kosmotogaceae; [G] Kosmotoga; [S] Kosmotoga olearia;
751,S,6,[D] Bacteria; [P] Thermotogae <phylum>; [C] Thermotogae; [O] Thermotogales; [F] Fervidobacteriaceae; [G] Thermosipho; [S] Thermosipho africanus;
751,S,1,[D] Bacteria; [P] Thermotogae <phylum>; [C] Thermotogae; [O] Thermotogales; [F] Thermotogaceae; [G] Pseudothermotoga; [S] Pseudothermotoga hypogea;
752,S,4,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Gemmatales; [F] Gemmataceae; [G] Gemmata; [S] Gemmata massiliana;
753,F,15,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae;
753,S,14,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Gemmatales; [F] Gemmataceae; [G] Gemmata; [S] Gemmata massiliana;
754,S,2,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Entomoplasmatales; [F] Spiroplasmataceae; [G] Spiroplasma; [S] Spiroplasma syrphidicola;
755,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Leuconostocaceae; [G] Weissella; [S] Weissella cibaria;
755,G,5,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Entomoplasmatales; [F] Spiroplasmataceae; [G] Spiroplasma;
756,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Nitrosomonadales; [F] Thiobacillaceae; [G] Sulfuritortus; [S] Sulfuritortus calidifontis;
756,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Acidiferrobacterales; [F] Acidiferrobacteraceae; [G] Acidiferrobacter; [S] Acidiferrobacter sp. SPIII_3;
757,S,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Paucilactobacillus; [S] Lactobacillus nenjiangensis;
758,S,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Bombilactobacillus; [S] Bombilactobacillus bombi;
759,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Mycobacteriaceae; [G] Mycobacterium; [S] Mycobacterium tuberculosis;
760,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Mycobacteriaceae; [G] Mycobacterium; [S] Mycobacterium tuberculosis;
761,S,5,[D] Bacteria; [P] Spirochaetes; [C] Spirochaetia; [O] Spirochaetales; [F] Spirochaetaceae; [G] Salinispira; [S] Salinispira pacifica;
762,S,3,[D] Bacteria; [P] Kiritimatiellaeota; [C] Kiritimatiellae; [O] Kiritimatiellales; [F] Kiritimatiellaceae; [G] Kiritimatiella; [S] Kiritimatiella glycovorans;
763,S,2,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Marinilabiliales; [F] Salinivirgaceae; [G] Salinivirga; [S] Salinivirga cyanobacteriivorans;
764,S,3,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Acholeplasmatales; [F] Acholeplasmataceae; [G] Acholeplasma; [S] Acholeplasma palmae;
765,S,1,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Pirellulales; [F] Thermoguttaceae; [G] Thermogutta; [S] Thermogutta terrifontis;
765,S,1,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Planctomycetales; [F] Planctomycetaceae; [G] Calycomorphotria; [S] Calycomorphotria hydatis;
765,S,1,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Planctomycetales; [F] Planctomycetaceae; [G] Fuerstia <planctomycetes>; [S] Fuerstia marisgermanicae;
766,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Calotrichaceae; [G] Calothrix; [S] Calothrix sp. 336/3;
766,S,3,[D] Bacteria; [P] Firmicutes; [C] Negativicutes; [O] Selenomonadales; [F] Selenomonadaceae; [G] Selenomonas; [S] Selenomonas sp. oral taxon 478;
767,S,2,[D] Bacteria; [P] Thermotogae <phylum>; [C] Thermotogae; [O] Thermotogales; [F] Thermotogaceae; [G] Thermotoga; [S] Thermotoga caldifontis;
768,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium; [S] Corynebacterium lactis;
769,S,4,[D] Bacteria; [P] Elusimicrobia; [C] Endomicrobia; [O] Endomicrobiales; [F] Endomicrobiaceae; [G] Endomicrobium; [S] Endomicrobium proavitum;
770,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Aeromonadales; [F] Aeromonadaceae; [G] Oceanisphaera; [S] Oceanisphaera profunda;
771,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Aeromonadales; [F] Aeromonadaceae; [G] Oceanisphaera; [S] Oceanisphaera profunda;
772,S,2,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Mycoplasmatales; [F] Mycoplasmataceae; [G] Candidatus Hepatoplasma; [S] Candidatus Hepatoplasma crinochetorum;
773,G,5,[D] Bacteria; [P] Thermotogae <phylum>; [C] Thermotogae; [O] Thermotogales; [F] Fervidobacteriaceae; [G] Thermosipho;
774,S,2,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Nitrosomonadales; [F] Nitrosomonadaceae; [G] Nitrosomonas; [S] Nitrosomonas stercoris;
775,S,3,[D] Bacteria; [P] Balneolaeota; [C] unknown; [O] unknown; [F] unknown; [G] Candidatus Cyclonatronum; [S] Candidatus Cyclonatronum proteinivorum;
776,P,1,[D] Bacteria; [P] Proteobacteria;
777,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] unknown; [G] Lawsonella; [S] Lawsonella clevelandensis;
778,S,10,[D] Bacteria; [P] Candidatus Gracilibacteria; [C] unknown; [O] unknown; [F] unknown; [G] unknown; [S] Candidatus Gracilibacteria bacterium HOT-871;
779,S,2,[D] Bacteria; [P] Firmicutes; [C] Limnochordia; [O] Limnochordales; [F] Limnochordaceae; [G] Limnochorda; [S] Limnochorda pilosa;
779,S,9,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Oxalobacteraceae; [G] Oxalobacter; [S] Oxalobacter formigenes;
780,F,2,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodobacterales; [F] Rhodobacteraceae;
781,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Chroococcaceae; [G] Geminocystis; [S] Geminocystis sp. NIES-3708;
782,S,1,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] unknown; [F] Candidatus Desulfofervidaceae; [G] Candidatus Desulfofervidus; [S] Candidatus Desulfofervidus auxilii;
783,S,1,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] unknown; [F] Candidatus Desulfofervidaceae; [G] Candidatus Desulfofervidus; [S] Candidatus Desulfofervidus auxilii;
784,S,1,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Planctomycetales; [F] Planctomycetaceae; [G] Planctomyces; [S] Planctomyces sp. SH-PL14;
785,S,2,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Planctomycetales; [F] Planctomycetaceae; [G] Planctomyces; [S] Planctomyces sp. SH-PL14;
786,S,13,[D] Bacteria; [P] Verrucomicrobia; [C] unknown; [O] unknown; [F] unknown; [G] unknown; [S] Verrucomicrobia bacterium IMCC26134;
787,P,8,[D] Bacteria; [P] Cyanobacteria;
787,G,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Microcystaceae; [G] Microcystis;
787,O,5,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales;
787,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Anabaena; [S] Anabaena cylindrica;
787,S,9,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Synechococcales; [F] Prochlorotrichaceae; [G] Halomicronema; [S] Halomicronema hongdechloris;
788,S,2,[D] Bacteria; [P] Aquificae <phylum>; [C] Aquificae; [O] Desulfurobacteriales; [F] Desulfurobacteriaceae; [G] Thermovibrio; [S] Thermovibrio ammonificans;
788,F,6,[D] Bacteria; [P] Thermodesulfobacteria <phylum>; [C] Thermodesulfobacteria; [O] Thermodesulfobacteriales; [F] Thermodesulfobacteriaceae;
788,S,6,[D] Bacteria; [P] Thermodesulfobacteria <phylum>; [C] Thermodesulfobacteria; [O] Thermodesulfobacteriales; [F] Thermodesulfobacteriaceae; [G] Thermodesulfobacterium; [S] Thermodesulfobacterium geofontis;
789,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Comamonadaceae; [G] Ottowia; [S] Ottowia sp. oral taxon 894;
790,G,3,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Campylobacteraceae; [G] Campylobacter;
791,D,1,[D] Bacteria;
792,D,2,[D] Bacteria;
793,D,32,[D] Bacteria;
794,S,5,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Paenibacillaceae; [G] Paenibacillus; [S] Paenibacillus sp. 32O-W;
795,S,5,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Methylovulum; [S] Methylovulum psychrotolerans;
796,S,2,[D] Bacteria; [P] Firmicutes; [C] Erysipelotrichia; [O] Erysipelotrichales; [F] Erysipelotrichaceae; [G] Turicibacter; [S] Turicibacter sp. H121;
797,S,2,[D] Bacteria; [P] Nitrospirae; [C] Nitrospira <class>; [O] Nitrospirales; [F] Nitrospiraceae; [G] Nitrospira; [S] Candidatus Nitrospira inopinata;
798,S,4,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Methylomonas; [S] Methylomonas sp. DH-1;
799,S,1,[D] Bacteria; [P] Bacteroidetes; [C] Cytophagia; [O] Cytophagales; [F] Cytophagaceae; [G] Arcticibacterium; [S] Arcticibacterium luteifluviistationis;
800,S,2,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Peptococcaceae; [G] Desulfotomaculum; [S] Desulfotomaculum ferrireducens;
801,S,3,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Companilactobacillus; [S] Companilactobacillus allii;
802,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Actinomycetales; [F] Actinomycetaceae; [G] Actinomyces; [S] Actinomyces pacaensis;
804,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium; [S] Corynebacterium choanis;
805,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Staphylococcaceae; [G] Macrococcus; [S] Macrococcus sp. IME1552;
806,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhizobiales; [F] unknown; [G] Candidatus Tokpelaia; [S] Candidatus Tokpelaia hoelldoblerii;
806,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Azospirillum; [S] Azospirillum thermophilum;
807,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhizobiales; [F] unknown; [G] Candidatus Tokpelaia; [S] Candidatus Tokpelaia hoelldoblerii;
808,S,2,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Acetobacteraceae; [G] unknown; [S] Acetobacteraceae bacterium;
809,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Sphingomonadales; [F] Sphingomonadaceae; [G] Sphingopyxis; [S] Sphingopyxis sp. FD7;
810,S,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Synechococcales; [F] Synechococcaceae; [G] Synechococcus; [S] Synechococcus lividus;
811,S,3,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Pirellulales; [F] Pirellulaceae; [G] Stieleria; [S] Stieleria maiorica;
811,S,2,[D] Bacteria; [P] Planctomycetes; [C] unknown; [O] unknown; [F] unknown; [G] unknown; [S] Planctomycetes bacterium K23_9;
812,P,2,[D] Bacteria; [P] Planctomycetes;
813,S,1,[D] Bacteria; [P] Planctomycetes; [C] Phycisphaerae; [O] Sedimentisphaerales; [F] Anaerohalosphaeraceae; [G] Anaerohalosphaera; [S] Anaerohalosphaera lusitana;
814,S,2,[D] Bacteria; [P] Planctomycetes; [C] Phycisphaerae; [O] Sedimentisphaerales; [F] Sedimentisphaeraceae; [G] Sedimentisphaera; [S] Sedimentisphaera salicampi;
815,S,1,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Entomoplasmatales; [F] Spiroplasmataceae; [G] Spiroplasma; [S] Candidatus Spiroplasma holothuricola;
816,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Aphanizomenonaceae; [G] Sphaerospermopsis; [S] Sphaerospermopsis kisseleviana;
817,S,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Aphanizomenonaceae; [G] Raphidiopsis; [S] Raphidiopsis curvata;
818,S,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Aphanizomenonaceae; [G] Raphidiopsis; [S] Raphidiopsis curvata;
819,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Rivulariaceae; [G] Microchaete; [S] Microchaete diplosiphon;
820,S,5,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Sphingomonadales; [F] Erythrobacteraceae; [G] Porphyrobacter; [S] Porphyrobacter sp. CACIAM 03H1;
821,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Chroococcaceae; [G] Chondrocystis; [S] Chondrocystis sp. NIES-4102;
822,G,8,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Calotrichaceae; [G] Calothrix;
823,G,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Calotrichaceae; [G] Calothrix;
824,G,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Calotrichaceae; [G] Calothrix;
825,S,4,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Xanthomonadales; [F] Rhodanobacteraceae; [G] Aerosticca; [S] Aerosticca soli;
826,G,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Synechococcales; [F] Synechococcaceae; [G] Thermosynechococcus;
826,S,7,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Synechococcales; [F] Synechococcaceae; [G] Thermosynechococcus; [S] Thermosynechococcus sp. CL-1;
829,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Emcibacterales; [F] Emcibacteraceae; [G] Emcibacter; [S] Emcibacter congregatus;
830,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Methylomicrobium; [S] Methylomicrobium sp. wino1;
831,S,2,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Pirellulales; [F] Lacipirellulaceae; [G] Lacipirellula; [S] Lacipirellula parvula;
832,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Propionibacteriales; [F] Propionibacteriaceae; [G] Acidipropionibacterium; [S] Acidipropionibacterium virtanenii;
833,G,10,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Actinomycetales; [F] Actinomycetaceae; [G] Actinomyces;
833,S,4,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Actinomycetales; [F] Actinomycetaceae; [G] Actinomyces; [S] Actinomyces qiguomingii;
833,S,11,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Actinomycetales; [F] Actinomycetaceae; [G] Actinomyces; [S] Actinomyces sp. Z16;
834,G,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Actinomycetales; [F] Actinomycetaceae; [G] Actinomyces;
835,S,2,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Oxalobacteraceae; [G] Undibacterium; [S] Undibacterium sp. KW1;
836,S,8,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Actinomycetales; [F] Actinomycetaceae; [G] Actinomyces; [S] Actinomyces sp. Z16;
837,S,3,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Actinomycetales; [F] Actinomycetaceae; [G] Actinomyces; [S] Actinomyces sp. oral taxon 897;
838,S,3,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] unknown; [G] Massilistercora; [S] Massilistercora timonensis;
839,S,5,[D] Bacteria; [P] Lentisphaerae; [C] Lentisphaeria; [O] Victivallales; [F] unknown; [G] unknown; [S] Victivallales bacterium CCUG 44730;
840,S,3,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Alteromonadales; [F] Alteromonadaceae; [G] Catenovulum; [S] Catenovulum sp. CCB-QB4;
841,S,3,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Eubacteriaceae; [G] Acetobacterium; [S] Acetobacterium sp. KB-1;
842,S,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Leuconostocaceae; [G] Oenococcus; [S] Oenococcus sicerae;
843,S,3,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Nitrosomonadales; [F] Sterolibacteriaceae; [G] unknown; [S] Sterolibacteriaceae bacterium J5B;
844,S,5,[D] Bacteria; [P] Candidatus Sumerlaeota; [C] Candidatus Sumerlaeia; [O] Candidatus Sumerlaeales; [F] Candidatus Sumerlaeaceae; [G] Candidatus Sumerlaea; [S] Candidatus Sumerlaea chitinovorans;
845,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Burkholderiaceae; [G] Ephemeroptericola; [S] Ephemeroptericola cinctiostellae;
846,S,2,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Burkholderiaceae; [G] Ephemeroptericola; [S] Ephemeroptericola cinctiostellae;
847,S,4,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Lactobacillus; [S] Lactobacillus sp. BHWM-4;
848,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Synechococcales; [F] Synechococcaceae; [G] Synechococcus; [S] Synechococcus elongatus;
849,S,1,[D] Bacteria; [P] Firmicutes; [C] Erysipelotrichia; [O] Erysipelotrichales; [F] Erysipelotrichaceae; [G] Intestinibaculum; [S] Intestinibaculum porci;
850,S,7,[D] Bacteria; [P] Firmicutes; [C] Erysipelotrichia; [O] Erysipelotrichales; [F] Erysipelotrichaceae; [G] Intestinibaculum; [S] Intestinibaculum porci;
851,S,4,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] unknown; [F] unknown; [G] unknown; [S] Actinobacteria bacterium YIM 96077;
852,S,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae; [G] Salicibibacter; [S] Salicibibacter halophilus;
853,S,3,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Pirellulales; [F] Lacipirellulaceae; [G] unknown; [S] Planctomycetes bacterium I41;
853,S,6,[D] Bacteria; [P] Planctomycetes; [C] unknown; [O] unknown; [F] unknown; [G] unknown; [S] Planctomycetes bacterium K2D;
854,O,17,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Synechococcales;
854,S,2,[D] Bacteria; [P] Planctomycetes; [C] unknown; [O] unknown; [F] unknown; [G] unknown; [S] Planctomycetes bacterium Pan216;
855,S,8,[D] Bacteria; [P] Planctomycetes; [C] unknown; [O] unknown; [F] unknown; [G] unknown; [S] Planctomycetes bacterium Pan189;
856,S,1,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Planctomycetales; [F] Planctomycetaceae; [G] Bremerella; [S] Bremerella volcania;
857,S,4,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Planctomycetales; [F] Planctomycetaceae; [G] Gimesia; [S] Gimesia panareensis;
857,S,1,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Planctomycetales; [F] Planctomycetaceae; [G] Maioricimonas; [S] Maioricimonas rarisocia;
858,S,1,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Planctomycetales; [F] Planctomycetaceae; [G] Calycomorphotria; [S] Calycomorphotria hydatis;
859,S,2,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Planctomycetales; [F] Planctomycetaceae; [G] Gimesia; [S] Gimesia chilikensis;
860,S,2,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Ruminococcaceae; [G] Ruminococcus; [S] Ruminococcus sp. JE7A12;
861,S,3,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Ruminococcaceae; [G] Ruminococcus; [S] Ruminococcus sp. JE7A12;
862,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Emcibacterales; [F] Emcibacteraceae; [G] Emcibacter; [S] Emcibacter sp. MEBiC09520;
863,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Synechococcales; [F] Synechococcaceae; [G] Thermosynechococcus; [S] Thermosynechococcus sp. CL-1;
864,S,1,[D] Bacteria; [P] Firmicutes; [C] Erysipelotrichia; [O] Erysipelotrichales; [F] Erysipelotrichaceae; [G] Longibaculum; [S] Longibaculum sp. KGMB06250;
865,S,7,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Oceanospirillales; [F] Halomonadaceae; [G] Halomonas; [S] Halomonas sp. THAF5a;
866,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium; [S] Corynebacterium sp. sy039;
867,S,2,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Bradymonadales; [F] unknown; [G] unknown; [S] Bradymonadales bacterium V1718;
868,S,1,[D] Bacteria; [P] Chloroflexi; [C] Tepidiformia; [O] Tepidiformales; [F] Tepidiformaceae; [G] Tepidiforma; [S] Tepidiforma bonchosmolovskayae;
869,S,14,[D] Bacteria; [P] Chloroflexi; [C] Tepidiformia; [O] Tepidiformales; [F] Tepidiformaceae; [G] Tepidiforma; [S] Tepidiforma bonchosmolovskayae;
870,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Hypericibacter; [S] Hypericibacter adhaerens;
